,ID,Text,Sub-task A,Sub-task B,en_translation
3003,C7.2566.3,@ब्रह्मगुप्त चाणक्य-चंद्रगुप्त 1- अखंड भारत Teri maki chut be bhadve sale,OAG,GEN,@ Brahmagupta Chanakya Chandragupta-1- Akhand Bharat Teri maki chut be bhadve sale
3004,C7.1940,Feminists ki ma ki chut teen baar,OAG,GEN,Feminists mother Cut three times
3005,C59.586,Lovely post bhaiya. Or kuch nahi bolungi,NAG,NGEN,Lovely post brother. Nothing else will speak
3006,C4.2031,Bhai roz videos upload kro do do videos,NAG,NGEN,Bhai roz videos upload kro do do videos
3007,C19.188,Spoilers ke warning kon dega,NAG,NGEN,Who will Warning of Spoilers
3008,C10.875,Chetan chutiye ko chup karao,OAG,NGEN,Animate Cutiye to shut up
3009,C4.1772,"I am not seen this movie but but this kind of movie bante rahani chahie kyunki
tere liye action bahut maja aata hai dekhne mein 😂😂😂😂😂 its joke  
main to abhi tak 5 sal ke andar jitni Bollywood movie nikale mehndi ki nahin
abhi tak koi bhi ginti ki 4- 5 movie dekhi hogi",NAG,NGEN,I am not seen this movie but but this kind of movie bante rahani chahie kyunki tere liye action bahut maja aata hai dekhne mein its joke main to abhi tak 5 sal ke andar jitni Bollywood movie nikale mehndi ki nahin abhi tak koi bhi ginti ki 4- 5 movie will be observed
3010,C61.901,Madam app pehle bengali seekh lijiye!!😂😂,NAG,NGEN,Madam Take learn Bengali you first !!
3011,C7.27.1,Kam se kam wo loyal tha,NAG,NGEN,At least he was loyal
3012,C9.102,सरकार में विश्वास नहीं है तभी तो विरोध कर रहे हैं।,NAG,NGEN,No confidence in the government if you are opposed.
3013,C7.1609,1 no movie h bhai.,NAG,NGEN,1 no movie h bhai.
3014,C36.960,tho pakistani log bolege bodo indian army,NAG,NGEN,tho pakistani log bolege bodo indian army
3015,C36.751,Gandiyo ka army m koi kaam ni h,NAG,NGEN,There's no work in the Army gandiyo
3016,C7.1764,Bilkul sahi bola vai good review😍,NAG,NGEN,Fittingly Bola Y Good Review
3017,C38.479,"Zyadatar jahilon se pucha  
Wo jahil jo english bolte hain",CAG,NGEN,Asked most people.She he Goth who speak English
3018,C4.626,Dictionary rakhni padti hai teri videos dekhte time,NAG,NGEN,Dictionary would have to have your watch videos Time
3019,C7.2596,Apna tay hai..Pahle like kro fir video dekho 🙂,NAG,NGEN,Your fixed Hakkphle Like Then Watch the video
3020,C4.747,"kon kon hai yaha jisne Kabir singh (shit) abhi tk nhi dekhi....  
hit like...",NAG,NGEN,Angle is not even that Kabir Singh (including) still observed .... penned hit ...
3021,C9.311.2,"@Vijay Sharma padh bhai padh  
Dhyan se padh  
Maine ye padh liya tu bhi zara padh padh padh padh... 😂😂😂😂",NAG,NGEN,Read @ Vijay Sharma read read carefully read I read read it you read read just ...
3022,C4.2104,"Ladki k kiye kya Pagal Hona bhai?  
Sexual Feelings ko 2 min k liye alag rakho.  
Wo Insaan he toh hai  
Bas wo 10 Din Na nahaye(Bath) aap khud dur bhagoge.😂  
Bollywood me toh saala kabhi heroine Sandaas jaati he nai😂",NAG,NGEN,Ladki k kiye kya Pagal Hona bhai? Sexual Feelings Put aside for a 2 min to. Wo Insaan he toh hai Bas wo 10 Din Na nahaye aap khud dur bhagoge (bath). Bollywood me toh saala kabhi heroine Sandaas jaati he nai
3023,C7.1437,"Waise Pratik bhaiya ap to four more shot please dekh k to ap bhi bann gaye the
🤣🤣😂😂😂",NAG,NGEN,The symbol brother that you see four or more shots please you had become
3024,C7.1570,"Excellent 👍👌 always.. partik ji.. rewiews...sir libarands n others... Jo
boltey hy likhtey hy..muhhey ek hi reason samajh me aata hy partik ji..inka
khoon laal.. nhi.. kaala or gandha khoon hy... apne hi desh me rahkar..apne
desh ke liye negitive hi likhtey hy..so sad...ek insaan apne desh ko duniya me
ek nhi pahchaan bananey me laga hy or ye librals n others kitna hi
negitive???????end nhi hy..i salute you sir..aap ki bebaak Rai ke liye.
Sunildewan",OAG,NGEN,Excellent Always .. partik ji .. Raviaws ... sir libarands n others ... Jo boltey hy likhtey hy..muhhey ek hi reason samajh me aata hy partik ji..inka khoon laal .. Nhi .. kaala or gandha khoon Hy ... apne hi desh me rahkar..apne desh ke liye negitive hi likhtey Hykkso Saad ... ek insaan apne desh ko duniya me ek nhi pahchaan bananey me laga hy or ye librals n others kitna hi negitive ?? ????? End Nhi Hykki for frank opinion salute you Sirkkap. Sunildevn
3025,C4.292,"Faltu film ha ya ,,, doctor aysa nahi hota ........ ar medical college aysa
hota to ...... Neet , aiims itna tough nahi hota.....",NAG,NGEN,"Crummy movie or ,,, doctor does not Esa ........ doors Medical College, then do so would ...... Knit, Aims is not so tough ....."
3026,C7.490,mob lynching ke bare m apka bichar rakiye,NAG,NGEN,Your Place minded about the mob lynching
3027,C10.792,Nupur sharma 👍👍,NAG,NGEN,Nupur Sharma
3028,C4.1840,"Are btc🤣  
Shuru k 10 sec",NAG,NGEN,Are btc Shuru k 10 sec
3029,C10.780,"Ee loundi uski adress and name galthi leki poora benefit lia hy kya chutya
loundi hy yar na padi iski galthime galthise galath name and address galthy
diye tho appki features me passport visa dusra higher education me panga padea",CAG,NGEN,Ee loundi uski adress and name galthi leki poora benefit lia hy kya chutya loundi hy yar na padi iski galthime galthise galath name and address galthy diye tho appki features me passport visa dusra higher education me panga padea
3030,C33.226,"सही बोलै जाता गांव से ज्यादा शहर के पढ़े लिखे लोग ज्यादा गवार होते जो जितना
पढ़ा लिखा उतना बेकूफ़ बस घमण्ड पढ़े लिखे पर दीमक घंटा रहता यही सचाइये है मानो
यह नही मानो  
इंडिया को जापान बनना के सपना ।🤓🤓 ऐसे पूरा होगा घुस बाजी कम नही हो रही और
इंडिया को जापान बनना के सपना देख रहे मीडिया बिकाऊ कुछ अच्छा दिखती नही लोग कुछ
अच्छा करने के सोचते नही सब सरकार करेगी और सबको सरकारी नोकरी चिये काम नही करना
छटा बैठा के पैसा लेने के चलते सरकारी जॉब पीछे भागते",CAG,NGEN,Spelled correctly read much city Bola are village people dream more illiterate are the same Schaiye as much Bekuf educated remains just hours termites on educated pride as it is not like India to be Japan. Getting no less stake into such will meet and India dreaming of becoming Japan media sale looks good not some people would not be nice to think the government and all because of the money the government job Ciye work not to sixth sitting government job chase
3031,C4.2241,Bhai meeetoh tera faaan hoon,NAG,NGEN,Phana am thy brother mitoha
3032,C26.304.4,Bikas Mishra sahi kaha ap ne,NAG,NGEN,Bikas Mishra right by you
3033,C7.1034,Bhai app bohot acchaaa bole....perfect....,NAG,NGEN,Brother app love that Achchhaa said .... Perfect ....
3034,C7.1175,"Hindi sensor board walon k b kya kehne.. Ma behen k galiyo ko th mute krdiya..
But f*ck jese words ko ni kya.. It is so cool na",CAG,NGEN,Hindi censors those of B say .. what new like Words of Mother Behen a Glio folding Mute Krdia .. But the f * .. damage this so cool not
3035,C7.2247,Sahi kaha apne.....,NAG,NGEN,Correct your .....
3036,C33.575,377 sec supreme court jaisa chutiya koi nahi,OAG,GEN,377 sectors not as bloody Supreme Court
3037,C21.325,Sir itna late video.......,NAG,NGEN,Sir so late video .......
3038,C4.125,"Thanks for this video sir..mei kabir singh nehi dekha..but sach mehi yee ek
chutiya movie hei",NAG,NGEN,Thanks for This video Srkkmen Kabir Singh not Dekhakkbut really Mahi was a bloody movie
3039,C7.1162,Pls yaar movie ka review do bhashan mat do,CAG,NGEN,Plus Man Movie Review do not give two speeches
3040,C7.1108.1,"Jo bate society Ko barbad kar Rahi hai unhi pe baat ki hai... Par kya kare
Sachchai kadvi Hoti hai isliye shayad aapse sachchai suni nahi Jaa Rahi !",NAG,NGEN,Which things the Society waste among those on talking to ... Should truth is bitter but it probably is not going to ask you to hear the truth!
3041,C7.2165.1,"@Hitesh Padhy agr ese he kamra rathee jaide burger chaap intelactuall one sidd
bstey krte rahnge unko.bhi gali pdti rahegi",OAG,NGEN,@ Hitesh verse that these are Rathi Jade Burger arc Intelektual One will Sidd settlement will require Unkokbi alley
3042,C9.68,"दोनों गुंडे रंगा बिल्ला से भी ज़्यादा दमनकारी हैं , शांतिपूर्ण प्रदर्शन भी इन
गुंडों को बर्दाश्त नही होरहा हैं , उत्तरप्रदेश में महागुण्डाराज चल रहा हैं😠",CAG,NGEN,"Both bullies are more oppressive painted badge, peaceful demonstration that these hooligans are not Horha stand, walk Mahagundaraj in Uttar Pradesh"
3043,C32.20,kuch bhi,NAG,NGEN,anything
3044,C32.160,बहुत खूब जानदार शानदार,NAG,NGEN,Brilliant living great
3045,C38.745.3,VINAY DAHARWAL tho jeans pant chod fir,NAG,NGEN,Vinay Dhrwal leave the jeans pants
3046,C32.129.5,@Omkar Naek 9250295775,NAG,NGEN,Omkar Naik @ 9250295775
3047,C4.1075,Sab kuch badhiya hai..Bolne ki speed thodi si control kar lo,NAG,NGEN,All speed some great Hakkbolne get a little control
3048,C36.357,"Right decision.... soldier saamne SE AA the terrorist ki gaand maarne kaa
intezzar Kar rha hai....PTA chla Apne Saath waala bnda uski maar k chla gya",CAG,GEN,Right Decision .... Soldier is Intejhghr were coming from the front kill ass terrorist .... know went out of Banda her death with her
3049,C4.592,Bhai ki baaten Sach hoti hai,NAG,NGEN,Brother of things is true
3050,C44.170,Chutiya pan ak had hoti haii,NAG,NGEN,Bloody Gage is a limit
3051,C33.470,"Sab ka apna apna life hota hh.. koi bc ka right nei honi chahiye naak ghusadne
ki....",OAG,GEN,All of its own life huh .. there simply must be right Nai nose hitting ....
3052,C4.1086.4,Thanks bhai,NAG,NGEN,Thanks bhai
3053,C4.1762,3 mahine purani movie ka review kr rha h kya yar,NAG,NGEN,3 months are review of pre-existing movie are what man
3054,C7.2482,Ye log film na hi app ki ye video dekhe to mane ge.,NAG,NGEN,They watched the video film or app then Mane.
3055,C36.1091.2,Per ek army person aur civilian k rights alag alag hote h.,NAG,NGEN,Legs are the person an army and a civilian Rights different.
3056,C4.1025,Bada jaldi review kr Diya😁,NAG,NGEN,Large been quick review
3057,C4.1318.1,@Thugs of Hindostan 🙏🙏🙏🙏,NAG,NGEN,@Thugs of Hindostan
3058,C4.501,Please KGF movie ka review banao,NAG,NGEN,Please KGF movie ka review banao
3059,C9.217,chalo kuch sahi bole bhai saheb,NAG,NGEN,Let's correct said Brother
3060,C25.508,"कानून का दुरुपयोग करने वालों के खिलाफ कानून बनाया जाय। विना अपराध किये
गिरफ्तारी नहीं होनी चाहिए ।",NAG,NGEN,Law should be legislated against misusers. Without crimes should not be arrested.
3061,C4.46,Haaaa haa baddyia Bhai 16 na saach😊😊😊😊😊😊 Dil khush kyia Bhai .real bola Bhai,NAG,NGEN,"Baddiie brother was 16 khusa kayiya its security vanished brother, the brother of riyela"
3062,C9.163,"modi and shah is ranga billa because of there wrong policy so many innocent
died. kapil mishra bjp leader said how modi abuse girl while he was CM of
gujrat. in gujrat riot nation who was responsible…..",CAG,NGEN,modi and shah is ranga billa because of there wrong policy so many innocent died. kapil mishra bjp leader said how modi abuse girl while he was CM of gujrat. in gujrat riot nation who was responsible…..
3063,C7.424,"Kya kehna chah rhi h beta  
Aapki behan h to batao real love kr sakti h esse boy k sath aapki behan.",CAG,GEN,You trying to say that they are beta can Real Love Sr. Tell your sister schools are that your sister with a boy.
3064,C7.2182,"Maine yeh film bina kisi opinion ke dekhi aur mujhe acchi lagi. Lekin ye
feminist logo ka r****rona dekh kar khoon khaulta hai.",OAG,GEN,I observed the film without any opinion and I loved. But feminist logo and **** seeing cry blood boiling.
3065,C4.324,Bhai tu english me hi puri conversation kr le..,CAG,NGEN,"Brother, you take the whole conversation in English .."
3066,C33.320,"Normal boys ka kya kOAG bhai  
Ab 😢😢😢😢😢😢",CAG,NGEN,What Koag brother Norman Boys Now
3067,C7.2141,😂😂 itne liberals milte Kahan pe hai tume😂😂😂,NAG,NGEN,Where so many Liberals find it on Tume
3068,C7.1286,Bhai aap instagram pe kab aaoge???,NAG,NGEN,Brothers come Instagram on how ???
3069,C4.1096,Sach mein zand hai ye movie☹️,NAG,NGEN,Sach mein zand hai ye movie️
3070,C36.1088.3,@Amresh Sahay tujhe badha kuch pata hain shivay lgbt,NAG,NGEN,@ Amaresh Sahai know some increase you except Lgbt
3071,C38.753,"shweta mehta aapne to btaya hi nhi aap kya krogi agr aapk bacha gay or lesbian
hua to .",NAG,NGEN,Shweta Mehta you told only this would have happened if Your save gay and lesbian.
3072,C7.1440,"Nice brother ye saaale pseudo feminist ......aaata jata kuch h nhi....bsss
bakwas krte h....",OAG,NGEN,Nice Brother's Brother pseudo feminist ...... flour some schools do not .... Bsss are nonsense ....
3073,C26.300.1,"Bilkul thik kiya hai husband na  
Usne to apne ma bap ko kho dia  
Jhutha case k [lia.to](http://lia.to/) USA kya apne sasural walo ka arti
utarna chahiya tha.lakin bari afsos hai ki larki zinda rah gai.lakin ab larki
vi dakhagi ki ma bap agar aisa Marta hai to kaisa lagta hai.",CAG,NGEN,Bilkul thik kiya hai husband na Usne to apne ma bap ko kho dia Jhutha case k [Liakto] (Actiteepi://liakto/) USA kya apne sasural walo ka arti utarna chahiya tha.lakin bari afsos hai ki larki zinda living Giklakin ab larki vi dakhagi ki ma bap agar aisa Marta hai to kaisa lagta hai.
3074,C26.307,"Aur karo jhuthe 498a ke case. Ab le lo paise, black mail karte rahe honge
paise ke liye, abb upar wala bhi inhe achi jgah nhi rakhega",CAG,NGEN,"And cases of false 498 respectively. Now will you take money, black mail to get money, Abb above also will not have them located"
3075,C26.112,"BANDE KI JAMANAT HUI KYA.PLZ UPDATE [SOMEONE.IS](http://someone.is/) HE
RELEASED OR STILL IN JAIL.? JITNA PAISA LAGEGA JAMANAT KA APAN SB DENGE",NAG,NGEN,Kyakpljh-date against servant [Smvnkis] (http: //smvnkis/) O Released and still in prison. Will as we know it will activate your bail money
3076,C36.675,Yes hona chahiye,NAG,NGEN,Yes should be
3077,C9.19,"Problem yeh hai ki hamare yahan k media wale khud ko West se inspiration lete
hai LEKIN yeh bhul jate hai ki WEST khud barbad ho rha hai wahan ki SELECTIVE
Journalism se. West kuch galat report India pe nikale toh Hamar yahan k
Journalist usko aise Hawa dete hai jaise West ne nhi GOD ne India k baare main
baat ki hai. West ko imitate karne k jagah aisa karo ki WEST hume imitate
kare. Har time bas west joh karta hai usko hum follow karte hai 🙄. Koi is
Arundhati Roy ka interview leke isse puche thike sawal aur uske purane video
par iski watt lagaye ? Yahi log baad main modi ka interview main difficult
question puchne ka baat utha te hai. Lekin aise ghatiya Mind set (Arundhati
Roy) wale log joh JNU maon ghus k speech dete hai unpe kuch nhi bolte. Kyun ?
Isko toh JNU main entry pe ban laga dena chhye nhi toh waise jnu main chutiye
bhare hai unko aur chutiya banayenge",OAG,GEN,Problem yeh hai ki hamare yahan k media wale khud ko West se inspiration lete hai LEKIN yeh bhul jate hai ki WEST khud barbad ho rha hai wahan ki SELECTIVE Journalism se. West kuch galat report India pe nikale toh Hamar yahan k Journalist usko aise Hawa dete hai jaise West ne nhi GOD ne India k baare main baat ki hai. West ko imitate karne k jagah aisa karo ki WEST hume imitate kare. Har time bas west joh karta hai usko hum follow karte hai. Koi is Arundhati Roy ka interview leke isse puche thike sawal aur uske purane video par iski watt lagaye? Yahi log baad main modi ka interview main difficult question puchne ka baat utha te hai. Lekin aise ghatiya Mind set (Arundhati Roy) wale log joh JNU maon ghus k speech dete hai unpe kuch nhi bolte. Why? Isko toh JNU main entry pe ban laga dena chhye nhi toh waise jnu main chutiye bhare hai unko aur chutiya banayenge
