ID,Text,Sub-task A,Sub-task B
C68.81,কুকুরের লেজ কোনোদিন সোজা হয় না,CAG,NGEN
C59.1105,Tnx dada bolar jonno,NAG,NGEN
C59.998,"Uni a ge theke sob janten
Ba Ranu di ba",NAG,NGEN
C45.306,Kothay eta,NAG,NGEN
C59.1380,Dada great,NAG,NGEN
C68.544,"Darun dilen dada, dhanyabad",NAG,NGEN
C68.975,Thi,NAG,NGEN
C45.289.2,Aar tomader deshi nei bujhi. Jeno soti sabitri. Beshi nyakamo korona,CAG,GEN
C59.2167,খুব ভালো লাগছে,NAG,NGEN
C59.1755,Right.bondu...,NAG,NGEN
C59.629,"DARUN BHAI DILE TUMI""",NAG,NGEN
C45.346,"যাকে খানকি বলছিস সে তোর গাঁড়ে লাঠি মারেনি তোর ভাগ্য ভালো...খানকির ছেলে অভাবে
যারা কাজ করে তাদের খেতে তো দিবি না তাদের সম্মান নষ্ট করছিস মা চোদাতে??",OAG,GEN
C59.2000,Ha ha ha ha ha,NAG,NGEN
C59.896,Yes aye attachar bhandha koro 🤯😠,NAG,NGEN
C61.1571,Vagina. Balta,CAG,GEN
C61.1943,দেখছি আপনার ওরনা নেই,CAG,GEN
C68.1183,khub valo kotha bolle dada puro sorti kotha,NAG,NGEN
C59.2033,Thanks bai thanks,NAG,NGEN
C68.92,"বেশ কিছু দু'পেয়ে জীব খুবই কৃতঘ্ন। যখন বিপন্ন অবস্থায় থাকে তখন রূপ একরকম।
বিপন্মুক্ত হবার সাথে সাথে অসুর রূপে আত্মপ্রকাশ করে।",CAG,NGEN
C68.1213,"আপনি রানুর পিছনে কেন লাগলেন ?রানুর prativa ছিল বলেই আজ ওএইযায়গায় আসতে পেরেছে,
ভাবতে হবে আমাদের সমাজ ব্যবস্থার চরম অবস্থার জন্য এতদিন তার প্রতিভা চাপা ছিল
।রানাঘাটের chakrabarty এবংতার আরো কিছু বন্ধুর সহযোগিতায় রানুর প্রকাশ ঘটেছে
।অন্য দিকে কথায় কিছু অসংলগ্ন ?এটা কটাক্ষ করা অমানবিক! কিছু কুচুটে লোকের অসৎ
উদ্দেশ্য চরিতার্থ করার জন্য আপনি ভিডিও প্রচার করে যাওয়া থেকে বিরত থাকার অনুরোধ
করছি ।ভালো থাকুন ।",CAG,NGEN
C59.54,khub khub valo,NAG,NGEN
C68.783,"Bnorar goli moktur mala .mani na khokno. Rastyr foker tasty lathe Mara bosea
dha dhor Kat.",CAG,NGEN
C44.349.5,"@হিয়াশা জামান হীর পাগল ও নয় পাগল আপনি নিজে কারন সত্যি কথা টা মেনে নেওয়ার
শক্তি নেই। আমি নিজে এক জন হিন্দু হয়ে কোরন পরেছি আর সত্যি এগুলি লেখা আছে তাহলে
কি আপনাদের কোরান মিথ্যা।",NAG,NGEN
C59.1016,Ekdom thik bola6o bro,NAG,NGEN
C59.60,Thik ak dam thik,NAG,NGEN
C68.1287,Yes ranu Mandal pagol pagol,CAG,NGEN
C45.283,"Khanki shobdo ta use kore khub vul korlen
Apni je ekjon pakka khankir chele tar porichoy apnar Swavabei bujhlam.
Prithibir eto jayga chhere Jouno polli te je jay se koto vodro seta Jana ache",OAG,GEN
C59.2344,Bikere Pagli,CAG,NGEN
C67.6,"আচ্ছা আমি মানলাম নাসির ভায়ের দোষ আছে । কিন্তু আপনি আপু কেমন মেয়ে যে প্রেমের
14 দিনের মাথায় চুদতে দেন। আসলে আপনার মতো মেয়ের গুদে ধোন দিয়ে কিছু হয় না ।",CAG,GEN
C68.1241,Akdom tik khatha bolecen dada,NAG,NGEN
C68.228,কারেট,NAG,NGEN
C44.297.3,@Pratik Chowdhury আছে কি নেই সেটা কমেন্ট করা র সময় খরচ দেখে বুঝলাম 😅,NAG,NGEN
C61.1322,Khanki tui ke officher chilis nki,OAG,GEN
C68.62,"ট্রেনের কামরায় রানু মন্ডলের মত অনেক গায়িকা ট্রেনের কামরায় ভিক্ষা করতে দেখা
যায় ।",NAG,NGEN
C45.470,Vai amar bari sonarpur,NAG,NGEN
C59.837,Ekdom thik Bhai ✌️,NAG,NGEN
C59.2057,ba ranu di ba,CAG,NGEN
C68.454,"Manus jato safollo pay,namrota tatoi besi hoy.but seta to or blood e nei.ei
karonei bale bangso porichy.setai to or me sikheche.tai bhikhiri ma ke dekheni
r celebrity ma ke jorie photo post koreche",CAG,NGEN
C45.790,"Bokachoda ora pater jalai kora.. bokachoda.
Tor kaj nai randi bachha",NAG,GEN
C65.73,এতো গ্রাম্য বেশ্যা...,OAG,GEN
C46.151,Dhorshokder fanshi chai,NAG,NGEN
C68.606,"Aamar badanr singar
Sauooo",NAG,NGEN
C68.802,Une pore valo kotha bolben ?,NAG,NGEN
C59.840,Thik bolecho cine baap,NAG,NGEN
C45.695,[1:42](https://www.youtube.com/watch?v=M6XA6XXt-8Y&t=1m42s) sei chilo,NAG,NGEN
C59.1078,Not ranu and ganu,NAG,NGEN
C59.1150,🤪🤪🤪🤪🤪🤪🤪🤪,NAG,NGEN
C59.2196,😅😅😅😅😅😅😂😂😂😂😂😂😂😃😃😃😃😃😃😃😃😆😆😆😆😆😆😆😆😆😆😁😁😁😁😁😁😁😁,NAG,NGEN
C59.677,"naker sure gaan korlei himesh chance debei.............himesh jamon kichu
bojhe na gaan er temni bokbas maal gulo k chance debe......",CAG,NGEN
C59.88,"Tomar channel a ami eke bare notun....kotha gulo sune khub moja pelam😁....and
sob kota kotha ekdom thik😀....arooo notun videor apekkhaii thakbo.....R
comments gulo to just...😅😅😅😃😃😃",NAG,NGEN
C45.416,Ata kothay,NAG,NGEN
C59.217,%%%,NAG,NGEN
C45.175,Pagol choda a sob video koris keno.peter kosto te Ora Aram kor che.,OAG,NGEN
C62.68,ভন্ড এবং ফাজিল,OAG,NGEN
C59.867,শালির ঘররে শালি ফকন্নি,OAG,NGEN
C55.109,"Eta ki sotti hoye6e bissas hoy na
Eerokom magi jodi aamar hoto sali ke du dine soja kore ditam",OAG,GEN
C44.164.4,@Surajit Chakraborty Ata to Toder kahini Hindur bachcha,NAG,NGEN
C46.170.1,Thik,NAG,NGEN
C45.326,এটা কোন জায়গায়...???,NAG,NGEN
C46.201,"jara meya jatikay somman ditay paray na tara konodin urdhay uthay paray na.
prachin kalthekay Greece aar Rome eay meyeder somman ditay bolay ei sob desh
saktisali hoeay uthay chilo",NAG,GEN
C68.172.1,দাদা আমার মনের কথা বলেছিলেন,NAG,NGEN
C59.1688,Videor title dekhe like karlam,NAG,NGEN
C45.30,Sala tui kapurus.madddarchod,OAG,GEN
C61.1818,রেন্ডি,OAG,GEN
C62.318,হিন্দু তুই মাগি,OAG,GEN
C66.39.1,বোন.. এগুলা তো ওপেন সিক্রেট।,NAG,NGEN
C68.1341.1,Mudi jemon Ranu temon... Bortoman Bharoter etai niom!,CAG,NGEN
C46.223,ei aporad er ektai saja.pokase fasi daya,NAG,NGEN
C59.848,রানু দার গান শুনলে আমার আঙ্গু পায়😦😭😭,OAG,NGEN
C66.61.1,"@md rony
😊",NAG,NGEN
C59.1876,"শুনুন মূর্খের অশেষ দোষ কিচ্ছু করার নেই শিক্ষিত বোঝে ইঙ্গিতে আর মূর্খ বোঝে
কিলে. কোকিল তো দেখতে কালো কিন্তু কোকিল কি সুন্দর দেখতে ওকি ময়ূরের পাখনা
লাগালে ময়ূর হয়ে যাবে না কিন্তু কণ্ঠস্বর খুবই ভালো যার জায়গা যেটা.",CAG,NGEN
C59.1800,ও জানত না ও কি। ও আমার চেট। মাগি একটা,OAG,GEN
C68.150,Bhikhari ekta bhikhari e thakbe,CAG,NGEN
C65.389,"বাংলা ছবির বদনাম তোরাই আমার মনে হয় না পরীমনি নায়িকা হওয়ার পরে সিনেমা হলে
গিয়ে পরিমনির একটা ছবি দেখছি এমনকি ইউটিউব ফেসবুকেও না লাগলে বাংলা ছবি দেখবে না",CAG,NGEN
C59.181,এই গুধের বেটা তোর কি,OAG,GEN
C61.1188,"খানকির মাগী অতো অহংকার ভালো না,,,",OAG,GEN
C68.699,O ekta khapachudi,OAG,NGEN
C68.181,Asikhito celebrate mahila,OAG,NGEN
C45.589,Madarchud randi,OAG,GEN
C59.52,বা রানু দি বা,NAG,NGEN
C68.427,O k vairal korai boro bull,CAG,NGEN
C44.336.2,tai na bote,NAG,NGEN
C68.871,Are vai oi to pagli,CAG,NGEN
C45.79,এই জাগার নাম কি,NAG,NGEN
C59.1910,Tomay support korlam Bhai.,NAG,NGEN
C44.123,"একটা ফালতু সিদ্বান্ত কখনো ভাল পরিনতি ডেকে আনেনা,,এইসব পাগলামি ছাগলামি ছাড়া আর
কিছুই নয়",NAG,NGEN
C59.416,ওনাকে গুদ মার,OAG,GEN
C59.707,Ranu r panu dutokei banned kore deoa uchit,CAG,NGEN
C59.908,Thik bolechen apni...👍👍,NAG,NGEN
C59.1624,Sotti thik bolecho😅 ami tomar khub boro fan mrinmoy,NAG,NGEN
C68.640,Akdom Sotti kotha bolacho bhai,NAG,NGEN
C59.286,Sera dada sera 😍😍,NAG,NGEN
C68.1334,Ak dom thik bolechen,NAG,NGEN
C68.223,জুতো মারার ভিডিও টা কোথায় বা দাদা বলেছেন সেই ভিডিও টাই বা কোথায়,NAG,NGEN
C44.117.1,Hindu dhorme eta Mene neya hoy Na,NAG,NGEN
C59.1286,"dada. amie. Bangladesh theke. bolteci. apnar. boro. fan. hoye. gelam. dada.
kuv. valo. hoyce.",NAG,NGEN
C59.360,Wahhhh video wahhhh,NAG,NGEN
C45.359,Kotai ata dada,NAG,NGEN
C61.1396,খানকি মাগি,OAG,GEN
C59.2192,Ki dele boss,NAG,NGEN
C68.552.1,এখানে আবার ওর কথা তুলছো কেন যেটা নিয়ে কথা হচ্ছে সেটা নিয়ে কথা বলো,CAG,NGEN
C59.766,Gaaner to 12ta bajiye dili re ranu,OAG,NGEN
C66.46,ভাই৷ নুনু৷ কাটা হইচে,CAG,NGEN
C68.165,Bhai Ranu mondol chelo poter bikare.poter bikare ka kokonu rajrani manyea na,CAG,NGEN
C59.1213,Just daaaaaaroooooon,NAG,NGEN
C61.1190,Toke sonagachite pathano uchit,CAG,GEN
C68.1182,"Biman Ranu Mondol tor muk ta dekle khabar man kore na bikari teke salibati
hoye kuchu dek sisna",OAG,NGEN
C68.960,ranu mondal beiman,OAG,NGEN
C59.2098,"কুত্তার পেটে ঘি সই না 😞😞😞
তেমনি রানু মন্ডল নিজের সাফল্য নিজেই সহ্য করতে পারছে না",CAG,NGEN
C62.77,khanki magi akta,OAG,GEN
C59.1467,Akdom tik bai,NAG,NGEN
C61.1706,Randi vogoban sob pochondo Korean kintu ohongkar noy,CAG,GEN
C61.436,চুদানি আর কত মিথ্যা বলবি👹,OAG,GEN
C65.297,বেষ্যা,OAG,GEN
C59.1983,Kuttar matan Sur,NAG,NGEN
C65.384,বাংলার পতিতা,CAG,GEN
C59.1222,🤣🤣🤣🤣🤣,NAG,NGEN
C68.19,Mental mohela ranu mondal,OAG,NGEN
C44.251,"Chi ata uploaded korao uchit hoini Ato baja chala may .chi chi somajar
kolongko Ara .",NAG,GEN
C68.1083,দাদা আপনি 💯% সত্যি কথা বলেছেন,NAG,NGEN
C59.1179,Ohankar onak,NAG,NGEN
C68.1040,রানু মনডল একদম ফালতু Singer.,OAG,NGEN
C59.2032,theek,NAG,NGEN
C44.261.1,K vai,NAG,NGEN
C45.516,Ekta bessar jaigai thakar moto ekta vlo manusher aukad nei.,NAG,GEN
C68.274,Tue jantis Tue keli mulor dokan,NAG,NGEN
C45.257,Aita kon jaigar,NAG,NGEN
C68.332,dj remix song bangla ctg <https://youtu.be/5mhVrfieP3M>,NAG,NGEN
C46.46,এদের কুকুরের মতো গুলি করে মারা দরকার,OAG,NGEN
C68.800,"আমি দাদা Kuwait থেকে বলছি
রানুর মুখের কয়লার জল দিয়ে ঘষে দেওয়া উচিত
রানু একটা পাগল
দুই দিনের নাটক
আবার রানাঘাট স্টেশনে চলে আসবে
কি তাই না বন্ধুরা
আসা করি সবাই ভালো আছো
হরে কৃষ্ণ 🙏",CAG,NGEN
C45.339,"যারা এইসব বাজে মেয়েদের পক্ষে কথা বলছে তাদের জন্য বলতে চাই যে এরা ভালো ভাবে কাজ
করেও খেতে পারে তার জন্য এই কাজ করার দরকার নেই এরকম অনেক মানুষ আছে যারা দিন আনে
দিন খায় কিন্তু এদের মত দেহব্যবসা করে খায় না এগুলো অভাব না এগুলো এদের স্বভাব",CAG,GEN
C59.1291,"ভাই কমেন্ট টা দেখবি নাকি জানি না তবে রানুর ভিডিও দেখে subscribe না করে পারলাম
না",NAG,NGEN
C44.97,Etai holo akta real behenchoder story,NAG,NGEN
C68.729,"Hay re Ranu di ki krlen apni?eto opoman sojjo kora jai na.thik kore6en koyel
di",CAG,NGEN
C59.1837,Darun...darun Bhai....👏👏👏,NAG,NGEN
C61.179,Sali kamon kharap lok kutta,OAG,GEN
C65.456,এই পরী থার্ড ক্লাস আবার মাঝে মাঝে ভাব নেয়😉,CAG,NGEN
C68.276,Apnar thumbnail ta hataye than,NAG,NGEN
C45.765,"আমি বউবাজার এ গিয়েছি । এটা কোথায় ??
মাল গুলো ভালো ভালো আছে",NAG,GEN
C59.470,Vai Khub Valo Laglo Kintu Apnar Ekta Kotha Valo Laglo Na Apni Ranudir Fan,NAG,NGEN
C44.235.1,Akdom tik.bola6o,NAG,NGEN
C61.1874,এত বড় দুধ স্নেহার,CAG,GEN
C59.2083,Dada right,NAG,NGEN
C59.1282,Baiman Ranu Mondal aur Jane railway station thik achhe,NAG,NGEN
C44.349.1,"@হিয়াশা জামান হীর মুসলিম দের হাত করার দরকার হিন্দুদের হয় না। আপনার কাছে হজরত
মহম্মদ মহা নবী হতে পারে কিন্তুু আমাদের কাছে নরকের কীট। ধর্ষক একটা হজরত মহম্মদ,
খুনি। সেই জন্যতো মুসলিম মানে জঙ্গী তার বড়ো উদাহরণ পাকিস্তান।",OAG,NGEN
C59.2137,👍👍👍👏👏👏,NAG,NGEN
C45.186.1,Jabo ki kore,NAG,NGEN
C55.89,Sotti emon meye karo ghore jete na jonmai...sali rakkhoshi...daini..,OAG,GEN
C68.185,Akdhom thilk kota Bholecho Salhi vikari,NAG,NGEN
C59.1366,Sera,NAG,NGEN
C59.552,Tumi khub sundor dada 😘😘,NAG,NGEN
C59.922,Thik bola cho dada,NAG,NGEN
C61.203,Ranu Mondol BokaXudi🙄🐸,OAG,GEN
C55.181,ওই মাগি কে আমি হলে মেরে ফেলতাম,OAG,GEN
C68.667,"Tui bal, neja ki6u korta parys nie, akon ranu die-ar bod nam kor6ys, tor moto
apo dartho raie para akta manos ar matha ochu kora bacha thakar jad k maty-
taa miesya dyta pare, tomar jodyo ak2o manosatto thaka a rakm kono post karo
na, baro monar manos tume ba tomar moto apodartho u2ubr noi, manos tara jara
por k khama korta jana, jamon atindra daa,",CAG,NGEN
