ID,Text,Sub-task A,Sub-task B
C36.672,"It should not be allowed  
As in army there are army there are amny activities  
Where they have to live in the camps with no connection with there base camps  
Like north east or some parts of j and k .  
It homosexuality is allowed it will become more thn a disaster to our
prestigious army.  
As those people will also provoke others to indulge in the same ...  
Jai hind..",NAG,GEN
C7.714,"Won my heart, brother. Very beautifully explained.",NAG,NGEN
C33.549.1,Karan GOAGliya yes,NAG,NGEN
C4.186.2,This video is made for people like you only😒😒😒,NAG,NGEN
C9.252,"Moral of the story ""never speak publicly in a language you are that bad at""",NAG,NGEN
C26.158,Salute to u jahagir.,NAG,NGEN
C68.1081,l like this motivation,NAG,NGEN
C4.271,Nice work man. Liked it.,NAG,NGEN
C7.1930,great man,NAG,NGEN
C7.373,I just wanted a review 😅😅,NAG,NGEN
C10.556,"Arrest her and others under UAPA for inciting violence by misrepresentation of
the act.",NAG,NGEN
C63.71,nicetip,NAG,NGEN
C7.1385,Too good bro,NAG,NGEN
C26.180,thats right ekdam sai kiya isne,NAG,NGEN
C4.521,"Lots of love from
[#theknownartist](http://www.youtube.com/results?search_query=%23theknownartist)",NAG,NGEN
C7.1318,We don't care what feminists say?😛,NAG,NGEN
C10.491,"Dat cunning woman Arundhati need a doctor she is sick I feel sorry for her n
over her situation lost cognitive sense",NAG,NGEN
C7.170,"Liberals? Dude u embarrassed yourself in this video. I haven't seen the movie
so idk if this movie good. But u have embarrassed yourself seriously so dont
talk about the topics you dont know anything about. I am not feminist",CAG,NGEN
C4.1500.1,"Yes avengers and fast and furious are extremely realistic !! Bloody anpadh
gawar hypocrite loser",OAG,NGEN
C4.186.1,"Anuroop, he's talking shit, from 1st line to last, im also against to self
destructiveness, but dont tell me to become a emotionless robot🙏 if a girl is
silent, that develops/create more opinions,
[8:45](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=8m45s) silent people(male
or female) have more opinions(bcz they keep mind calm nd think of several
things) and better decision making skills, because im also a silent guy i
know👍! I cant listen to his shit🙏🙏🙏",NAG,NGEN
C4.1953.1,Tere naam was 100000x better thn shitty kabir singh👎👎👎👎👎,NAG,NGEN
C4.970,Hate ads between video... 😏,CAG,NGEN
C10.644,"Most despicable and a daft and ignorant lady arundhati Roy is whose claim to
fame is a nit wit fiction. Now condescending the sheer identity of beings by
naming..... What a mortified ides....",NAG,NGEN
C4.1915,"I didn't watch that Kabir Singh movie.  
But I watched telugu version Arjun Ready.  
Reluctantly I agree with Shwetabh ,but in ""Arjun Ready"" hero will move on,
give up his bad habits after his grandmother's death and not for that girl.  
Though he has bad habits, I felt his character was genuine. He didn't not want
to escape from punishment or Karma for his deeds. He agrees his crime in the
court. He didn't not want to escape like a coward.  
And lastly he knew that he is wrong. He knew that, this is a phase in his
Life. He knew he is going to be changed and want to change but can't because
he is addicted.  
Sincerely I didn't like Shwetabh's point of view for the first time. May they
changed story line because of Bollywood's pressure.",NAG,NGEN
C7.1954,"Osm movie boss  
Altime blockbuster",NAG,NGEN
C4.2203,Shwetabh bhai on fire 🔥,NAG,NGEN
C4.242,"Stop giving more views or reviews and publicity on Kabir Singh..it has already
got too much .. it's enough.. it is not at all worth giving so much importance",CAG,NGEN
C45.335.1,imo namber call me 008801850322634...ok,NAG,NGEN
C67.145,"I understand Didi,",NAG,NGEN
C10.163.1,"@Aqal Mand Yeah. Dumb Rahul bhakt. If you can pelt stones and burn down buses
and trains.... It's obvious that the 'facist' regime would use a heavy hand to
spank your ass. So don't make a fool of yourself and find peace with the tool
you play with all day long.",NAG,NGEN
C65.424.4,Md Shahin right,NAG,NGEN
C10.660,"Before the advent of internet, social media n videos sharing platforms people
like arundhati were seen as elite writers, liberal and intellectual bt time n
internet has broken their charm n it has shown that they r nothing but rabid
haters of india, supporters of anything that is against india.",NAG,NGEN
C4.932,"**Hahahaha Kabir Singh ke ghanti bja de yar!!!**
Well done!!! After watching this video, he would work in such a movie:D",NAG,NGEN
C4.1966,Awesome Bhai 🔥🔥🔥.....please make review on joker movie.,NAG,NGEN
C4.56,"I literally saw one of my junior's watsapp status where he has written that
Kabir sing movie has inspired him a lot. When I asked him what was inspiring
his reply shocked me. He told me that he liked the way Kabir loved that girl.",NAG,NGEN
C4.58,"Even alauddin khilji, bajirao, tanaji,padmavati, mastani dance in Bollywood
movies😂😂😂",NAG,NGEN
C33.116,thanks sir,NAG,NGEN
C38.633.1,Shaurya Arya I will not fuck you and homosexual,OAG,GEN
C7.544.1,ओमकार देशमुख why?,NAG,NGEN
C10.4,Who is she.....may be she has escaped from some mental hospital...,CAG,NGEN
C7.1583,Haha what a joke..u should not speak dude,NAG,NGEN
C26.265.1,Kill these bastards tooo...,CAG,NGEN
C4.1957,"If film had show from Preeti point of view then it will be crime drama not a
romantic film.",NAG,NGEN
C7.470,"This is Kaliyuga....  
Pseudo and Fake Liberal Women are digging their grave......",CAG,NGEN
C4.1234,Suggest some books brother .☹️,NAG,NGEN
C4.1170,**JOKER** review plzzzzzz,NAG,NGEN
C33.282,"This is the first video I'm watching from ur channel... I really enjoyed it..
Already subscribed ☺☺ keep doing the good work and make awesome videos..",NAG,NGEN
C36.582,Homosexual should not allowed in army bcz it will distract army men.,NAG,GEN
C65.256,Porimoni I wanT To fuck Youuu BabY 😍😘,NAG,GEN
C58.390,You are gost about it 😚☺️,OAG,NGEN
C63.66.1,siraj mia নেগেট,NAG,NGEN
C7.1742,"Chup madarchod  
I always supported you but this tym you are wrong",OAG,GEN
C33.167,Very nice😍😍😍,NAG,NGEN
C7.497,dho dala pratik sir heads off to u,NAG,NGEN
C10.150,nupur..plz come on yaar😂😂😂😂😂,NAG,NGEN
C33.761,awesome <3 love you veere,NAG,NGEN
C7.712,Awsome understanding and review 👍,NAG,NGEN
C25.583,Thank God for women like Deepika Bharadwaj that gives us some hope!,NAG,NGEN
C10.741,"Arnab , right to freedom of expression and speech is not ABSOLUTE !",NAG,NGEN
C10.122,Nation want to know when u leave.......,NAG,NGEN
C10.639,"Freeze her Bank account n funding source n starve her to destitution,disease n
death",OAG,NGEN
C4.142.2,"Because ashiqui 2 was remake of Hollywood movie A STAR IS BORN therefore that
movie is realistic.",NAG,NGEN
C10.206,"Madhu Kishwar ight be fine but she is very hostile on Twitter and very
disrespectful. At least she should behav gracefully on Twitter.",NAG,NGEN
C4.538,Very nice explanations shewetab bhai,NAG,NGEN
C46.132,Oh god,NAG,NGEN
C7.22.1,"Well women rule majority of households & even a saying goes ""women r always
right"","" man should listen to wife"" etc so why not complain about toxic
feminity?",OAG,NGEN
C10.134,"Who are these sus scofa supporting AR? We gather all these secularvengers, put
them on a plane piloted by Owaisi and send off towards The Indian Ocean. Guess
who would be the air Hostess?....Mamata Mufti , Kavita Khalid, Arundathi
Andrabi, Kannimozhi Khalifa. The toilets cleaning contract must be awarded to
Kamal Nath, Ashok Gul Ghelot, Rahul Rashid, Kamal Hassan. Happy landing.",NAG,NGEN
C4.931,"Thats true 😕 most of the indians are a bunch of emotional illiterates
They fall in love with a random foreigner reacting on shitty bollywood movies
😂😂
And a group of 3 villagers are trending #1 on youtube since last 3 days by the
grace of these bloody indians 👎👎",CAG,NGEN
C59.1619,Awesome bro,NAG,NGEN
C9.48,"Saurabh Dwivedi is behind the lustre of Rajdeep Sardesai who has swayed his
pitch black clouds in the Lallantop, in place of impartial they r becoming
leftist n partial.  
Rajdeep is a blot on journalism, coz a journalist must be transparent n
partial. Thought can be, for a journalist is a human being. But, the thought
should not affect ur profession. I'm a teacher who tries his best to respect
the profession. Rohit Sardana, Shweta Singh, Pratik Chaturvedi, Rajat Sharma n
News Channels (not always) NDTV(Never) etc r exemplary.",OAG,NGEN
C7.318,"Look at his T-shirt. 😂 😂 😂  
High level single person.  
Like me",NAG,NGEN
C33.131,The proposal of male to female was good rest of vedio was making me cry,NAG,NGEN
C59.2026,U r ri8 bro,NAG,NGEN
C45.146,Nicetips,NAG,NGEN
C59.515,just super boos,NAG,NGEN
C4.1141.5,better to watch tvf than this horseshit movie,NAG,NGEN
C4.2165,"Thank you Bhai.  
At last you took up this issue I've been requesting u since the release of
Arjun Reddy. Thank u very much.  
👍👍👍",NAG,NGEN
C7.1721,Great bro 🙏,NAG,NGEN
C7.188,"First time heard a honest review... Others are judging the movie without even
watching. Exact n true review. I agree with your perspective.",NAG,NGEN
C45.18.1,Call,NAG,NGEN
C4.774,"hollywood making joker
bollywood making housefull 4 so proud of bollywood",NAG,NGEN
C7.2450.2,Kabir Singh fucking story,OAG,NGEN
C4.1839,make a review of the movie Chichore,NAG,NGEN
C7.9,"And what about the girl's life? He left her but he's man! His body doesn't get
affect after sex! After even leaving her beloved one he still went to various
girls.. But what about her? She was giving birth to a baby ... nurturing it
all alone. And then still the film protraits that the girl destroyed his life
and he looses everything!",CAG,NGEN
C33.192,Superb yrrr,NAG,NGEN
C10.307,"I was surprised to know that she is Pronoy Roy's cousin..she is basically
Christian by religion and she hates hindus even before Modi regime",NAG,NGEN
C4.86,I like this movie,NAG,NGEN
C26.358,"This is the result of a false dowry case . Andhra Pradesh in India is the
state that has the dubious distinction of the worst abusers of the 498a . Most
false cases are registered on Andhra Pradesh .",CAG,NGEN
C4.2163.3,"I went to watch the Punjabi movie Shadaa(Translation:Unmarried) at the time
this movie [released.You](http://released.you/) can sense the enlightenment my
mind has achieved. 🙃",NAG,NGEN
C7.445,Love you sahid kapoor ❤😘💞😍❤😘,NAG,NGEN
C63.16,Nise Video,NAG,NGEN
C7.1877,OK bro .....,NAG,NGEN
C4.627,So Kabir singh is devdas without consequences.,NAG,NGEN
C4.1281,Why I wasting my time here!!,NAG,NGEN
C4.548,"i m 13 reasons why these days and indians nees to watch these kind of shows or
movies. it was such a nice experience , it was so deep that i dont know when i
will be over from this these series and i hope that time dont come.",CAG,NGEN
C7.2137,Where is Movie Review????😠😠😠😠😠,NAG,NGEN
C10.539,"this guy is the most sold of them all. She is protesting with a smile u. I
dont know how all u can say that she is lunatic.",NAG,NGEN
C4.1594,"Dear youtube,  
  
  
Please develop some ways so that we can give more than one like to some
videos..... I was in dire need of giving more than one like here ... because,
this man made me think to sense and he leaves no stone unturned to expose the
shallow and misinterpreted HEROISM ... !",CAG,NGEN
C43.128,so now boys will also be raped in India😂??,CAG,GEN
C59.242,You're right vaiya,NAG,NGEN
C7.358,Director me guts hai. Excellent movie,NAG,NGEN
C4.1686,19 :30 👏👏👏salute u for this,NAG,NGEN
C4.992,"Haha we Indian audience made this a blockbuster -LOL (I haven't even watch
this movie) Sorry Shwetabh bhai for making u watch the movie (for torturing
you).Thanks for doing this for me , I was waiting for your review , I thought
I will watch the movie if only you recommend us to watch it .Thank u for
saving 2 n half hours of my life .",NAG,NGEN
C26.344,"Domestic Violence claims 170 thousand husbands:- In the last twelve years
(1996 - 2008) 170,000 husbands have been claimed by rampant domestic violence
against them. In a shocking revelation of suicide statistics for the year 2008
reveals that almost double the number of married men have committed suicide in
comparison to married women as the report attached here corroborates. It
states that in the year 20",NAG,NGEN
C10.245,"Arnab why do you get these idiots like Kasturi, Sunita Chopra to spoil the
dignity of your show..",NAG,NGEN
C4.2139.5,"vipul bisht they weren't shown as child when sardar and nagma got married and
yes if ramadhir was 80 to 85 by 2000s they should have showed him like an old
man of 80s but they showed him as someone who is barely 70 years of age,infact
he was looking 65.",NAG,NGEN
C10.634,"Arundhati Roy = Mentor for Kanhaiya, Umar, Shela Rashid..all part of tatti
gang. They should be buried underneath earth for peace to spread.",OAG,NGEN
C68.443.1,"When poor people become rich they forget what they was before but she is those
kind of people she never realise what she was I didn’t like her from the
beginning she is a liar she is a bitch",OAG,NGEN
C4.81,"688 dislikers are the cast and crew of kabir singh.....

😀😀😀😀😀😀",NAG,NGEN
C26.116,Jahangir great job,NAG,NGEN
C25.553,More of these kind of program needed,NAG,NGEN
